idx,street_no,street_name,postal_code,city,province,address
3567,6501,campeau drive,K2K3E9,ottawa,ontario,"6501, campeau drive, ottawa, ontario, K2K3E9"
3568,645,castlefield avenue,M5N3A5,toronto,ontario,"645, castlefield avenue, toronto, ontario, M5N3A5"
3569,1510,saint joseph boulevard,K1C7L1,ottawa,ontario,"1510, saint joseph boulevard, ottawa, ontario, K1C7L1"
3570,32,idylewylde street,L2A2L1,fort erie,ontario,"32, idylewylde street, fort erie, ontario, L2A2L1"
3571,301,victoria avenue,P9A2C1,fort frances,ontario,"301, victoria avenue, fort frances, ontario, P9A2C1"
3572,1460,idylwild drive,P9A3M3,fort frances,ontario,"1460, idylwild drive, fort frances, ontario, P9A3M3"
3573,1260,golf links road,P7B0A1,thunder bay,ontario,"1260, golf links road, thunder bay, ontario, P7B0A1"
3574,300,anemki place,P7J1H9,fort william first nation,ontario,"300, anemki place, fort william first nation, ontario, P7J1H9"
3575,155,forum drive,L4Z3M9,mississauga,ontario,"155, forum drive, mississauga, ontario, L4Z3M9"
3576,330,king street w,L1B1G9,toronto,ontario,"330, king street w, toronto, ontario, L1B1G9"
3577,1800,oconnor drive,M4A1W7,toronto,ontario,"1800, oconnor drive, toronto, ontario, M4A1W7"
3578,130,hunter street w,K9H2K8,peterborough,ontario,"130, hunter street w, peterborough, ontario, K9H2K8"
3579,158,charlotte street,K9J2T8,peterborough,ontario,"158, charlotte street, peterborough, ontario, K9J2T8"
3580,1824,concession drive,N0L1Z0,newbury,ontario,"1824, concession drive, newbury, ontario, N0L1Z0"
3582,1500,steeles avenue w,L4J4H6,vaughan,ontario,"1500, steeles avenue w, vaughan, ontario, L4J4H6"
3583,389,west street,N3R3V9,brantford,ontario,"389, west street, brantford, ontario, N3R3V9"
3584,5475,trafalgar road,N0B1T0,erin,ontario,"5475, trafalgar road, erin, ontario, N0B1T0"
3585,104,thousand islands parkway,K7G2V4,gananoque,ontario,"104, thousand islands parkway, gananoque, ontario, K7G2V4"
3586,67,15 street,P0L1N0,hearst,ontario,"67, 15 street, hearst, ontario, P0L1N0"
3587,655,tanguay avenue,L3B6A1,welland,ontario,"655, tanguay avenue, welland, ontario, L3B6A1"
3588,1003,limoges road s,K0A2M0,limoges,ontario,"1003, limoges road s, limoges, ontario, K0A2M0"
3590,24,franklin road,N8H4B7,leamington,ontario,"24, franklin road, leamington, ontario, N8H4B7"
3591,71,queen street prince,K0K2T0,edward,ontario,"71, queen street prince, edward, ontario, K0K2T0"
3592,444,young street,M5B2H4,toronto,ontario,"444, young street, toronto, ontario, M5B2H4"
3593,24,delamere road,P0M1A0,french river,ontario,"24, delamere road, french river, ontario, P0M1A0"
3594,9756,lennox and addington,K0K1X0,greater napanee,ontario,"9756, lennox and addington, greater napanee, ontario, K0K1X0"
3595,239,queen street e,L6W2B6,brampton,ontario,"239, queen street e, brampton, ontario, L6W2B6"
3596,60,friuli court,L4L8G8,vaughan,ontario,"60, friuli court, vaughan, ontario, L4L8G8"
3597,225,mary street w,K9V5K3,kawartha lakes,ontario,"225, mary street w, kawartha lakes, ontario, K9V5K3"
3598,439,sherbourne street,M4X1K6,toronto,ontario,"439, sherbourne street, toronto, ontario, M4X1K6"
3599,509,9 avenue e,N4K3E2,owen sound,ontario,"509, 9 avenue e, owen sound, ontario, N4K3E2"
3600,168,scott street,L2N1H2,st catharines,ontario,"168, scott street, st catharines, ontario, L2N1H2"
3601,1,sand beach road,M8V2W2,toronto,ontario,"1, sand beach road, toronto, ontario, M8V2W2"
3602,100,aird place,K2L4H8,ottawa,ontario,"100, aird place, ottawa, ontario, K2L4H8"
3603,66,main street s,K0C1H0,chesterville,ontario,"66, main street s, chesterville, ontario, K0C1H0"
3604,12,college drive,P2A0A9,parry sound,ontario,"12, college drive, parry sound, ontario, P2A0A9"
3605,72,town centre drive,N0A1S0,townsend,ontario,"72, town centre drive, townsend, ontario, N0A1S0"
3606,373,garrison road,L2A1N1,fort erie,ontario,"373, garrison road, fort erie, ontario, L2A1N1"
3608,41,mcclellan street,K0K3J0,tweed,ontario,"41, mcclellan street, tweed, ontario, K0K3J0"
3610,178,king street,L3B3J5,welland,ontario,"178, king street, welland, ontario, L3B3J5"
3613,200,king street e,M5A3W8,toronto,ontario,"200, king street e, toronto, ontario, M5A3W8"
3614,158,madison avenue,M5R2S5,toronto,ontario,"158, madison avenue, toronto, ontario, M5R2S5"
3616,1,georgian drive,L4M3X9,barrie,ontario,"1, georgian drive, barrie, ontario, L4M3X9"
3617,186,erie street,L9Y4T3,collingwood,ontario,"186, erie street, collingwood, ontario, L9Y4T3"
3623,1115,10 street e,N4K6B1,owen sound,ontario,"1115, 10 street e, owen sound, ontario, N4K6B1"
3626,152,high street,,georgina,ontario,"152, high street, georgina, ontario"
3628,75,bruyère street,K1N5C7,ottawa,ontario,"75, bruyère street, ottawa, ontario, K1N5C7"
3629,24,silverview drive,M2M2B3,toronto,ontario,"24, silverview drive, toronto, ontario, M2M2B3"
3630,22,veterans road,N0G2W0,wingham,ontario,"22, veterans road, wingham, ontario, N0G2W0"
3631,50,gilmore road,L2A2M1,fort erie,ontario,"50, gilmore road, fort erie, ontario, L2A2M1"
3633,4280,binbrook road,L0R1C0,hamilton,ontario,"4280, binbrook road, hamilton, ontario, L0R1C0"
3634,950,bank street,K1S5G6,ottawa,ontario,"950, bank street, ottawa, ontario, K1S5G6"
3638,1900,montreal road,K6H7L1,cornwall,ontario,"1900, montreal road, cornwall, ontario, K6H7L1"
3640,137,military road,K0C1N0,lancaster,ontario,"137, military road, lancaster, ontario, K0C1N0"
3641,3525,ontario,K0C1A0,vankleek hill,ontario,"3525, ontario, vankleek hill, ontario, K0C1A0"
3643,7700,bayview avenue,L3T5W1,markham,ontario,"7700, bayview avenue, markham, ontario, L3T5W1"
3644,30,balvina drive e,N7A4L5,goderich,ontario,"30, balvina drive e, goderich, ontario, N7A4L5"
3645,365,14 street w,N4K5P7,owen sound,ontario,"365, 14 street w, owen sound, ontario, N4K5P7"
3646,80,main street,N0H1W0,lions head,ontario,"80, main street, lions head, ontario, N0H1W0"
3650,983,burnham street,K9A5J6,cobourg,ontario,"983, burnham street, cobourg, ontario, K9A5J6"
3651,39,alice street,N0E1Y0,waterford,ontario,"39, alice street, waterford, ontario, N0E1Y0"
3652,387,goodrich road,K0K1R0,codrington,ontario,"387, goodrich road, codrington, ontario, K0K1R0"
3653,704,eagle street n,N3H4T3,cambridge,ontario,"704, eagle street n, cambridge, ontario, N3H4T3"
3655,670,albert street,K1R6L2,ottawa,ontario,"670, albert street, ottawa, ontario, K1R6L2"
3656,481,victoria street e,L9R1J8,new tecumseth,ontario,"481, victoria street e, new tecumseth, ontario, L9R1J8"
3657,481,victoria street e,L9R1J8,new tecumseth,ontario,"481, victoria street e, new tecumseth, ontario, L9R1J8"
3658,143,wentworth street s,L8N2Z1,hamilton,ontario,"143, wentworth street s, hamilton, ontario, L8N2Z1"
3659,412,queen street e,M5A1T3,toronto,ontario,"412, queen street e, toronto, ontario, M5A1T3"
3662,16,aldborough avenue,N5R4S7,saint thomas,ontario,"16, aldborough avenue, saint thomas, ontario, N5R4S7"
3663,1340,dundas street e,N5W3B6,london,ontario,"1340, dundas street e, london, ontario, N5W3B6"
3664,78,admiral road,M5R2L6,toronto,ontario,"78, admiral road, toronto, ontario, M5R2L6"
3665,150,stanley avenue,K1M2J7,ottawa,ontario,"150, stanley avenue, ottawa, ontario, K1M2J7"
3666,35,van horne avenue,P8N3B4,dryden,ontario,"35, van horne avenue, dryden, ontario, P8N3B4"
3667,45,kingknoll drive,L6Y5P2,brampton,ontario,"45, kingknoll drive, brampton, ontario, L6Y5P2"
3669,69,main street s,N0M1T0,exeter,ontario,"69, main street s, exeter, ontario, N0M1T0"
3671,363,colborne street,N3S3N2,brantford,ontario,"363, colborne street, brantford, ontario, N3S3N2"
3679,81,grand avenue,N6C1M2,london,ontario,"81, grand avenue, london, ontario, N6C1M2"
3680,167,hespeler road,N1R3H7,cambridge,ontario,"167, hespeler road, cambridge, ontario, N1R3H7"
3682,657,lock street w,N1A1V9,dunnville,ontario,"657, lock street w, dunnville, ontario, N1A1V9"
3683,30,light drive,N1T0B9,cambridge,ontario,"30, light drive, cambridge, ontario, N1T0B9"
3684,5501,abbott street e,K2S2C5,ottawa,ontario,"5501, abbott street e, ottawa, ontario, K2S2C5"
3685,1097,bethune drive s,P1P0A8,gravenhurst,ontario,"1097, bethune drive s, gravenhurst, ontario, P1P0A8"
3686,480,first street n,P1P1B9,gravenhurst,ontario,"480, first street n, gravenhurst, ontario, P1P1B9"
3688,240,shepherdson road,P0J1P0,temiskaming shores,ontario,"240, shepherdson road, temiskaming shores, ontario, P0J1P0"
3689,760,great northern road,P6B0B5,sault ste marie,ontario,"760, great northern road, sault ste marie, ontario, P6B0B5"
3690,15,kin drive,P3Y1N1,sudbury,ontario,"15, kin drive, sudbury, ontario, P3Y1N1"
3691,3500,fallowfield road,K2J4A7,ottawa,ontario,"3500, fallowfield road, ottawa, ontario, K2J4A7"
3692,510,hogarth avenue w,P0T1M0,geraldton,ontario,"510, hogarth avenue w, geraldton, ontario, P0T1M0"
3693,880,lawrence avenue e,M3C1P6,toronto,ontario,"880, lawrence avenue e, toronto, ontario, M3C1P6"
3694,860,the greenway,L5G1P6,mississauga,ontario,"860, the greenway, mississauga, ontario, L5G1P6"
3695,100,ken whillans drive,L6V0A4,brampton,ontario,"100, ken whillans drive, brampton, ontario, L6V0A4"
3696,90,greenwood drive,N5A7W5,stratford,ontario,"90, greenwood drive, stratford, ontario, N5A7W5"
3697,495,9 avenue e,N4K3E2,owen sound,ontario,"495, 9 avenue e, owen sound, ontario, N4K3E2"
3711,101,17 street e,N4K0A5,owen sound,ontario,"101, 17 street e, owen sound, ontario, N4K0A5"
3712,340,10 street e,N4K6P7,owen sound,ontario,"340, 10 street e, owen sound, ontario, N4K6P7"
3714,8158,lundys lane,L2H1H1,niagara falls,ontario,"8158, lundys lane, niagara falls, ontario, L2H1H1"
3715,250,main street e,K6A1A5,hawkesbury,ontario,"250, main street e, hawkesbury, ontario, K6A1A5"
3716,275,ida street n,K7S3M7,arnprior,ontario,"275, ida street n, arnprior, ontario, K7S3M7"
3718,234,cook street,L4M4H5,barrie,ontario,"234, cook street, barrie, ontario, L4M4H5"
3720,470,raglan street n,K7V1P5,renfrew,ontario,"470, raglan street n, renfrew, ontario, K7V1P5"
3721,176,wyndham street n,N1H8N9,guelph,ontario,"176, wyndham street n, guelph, ontario, N1H8N9"
3722,55,wyndham street n,N1H7T8,guelph,ontario,"55, wyndham street n, guelph, ontario, N1H7T8"
3724,255,woodlawn road w,N1H8J1,guelph,ontario,"255, woodlawn road w, guelph, ontario, N1H8J1"
3725,603,county road 49 prince edward,K0K2T0,,ontario,"603, county road 49 prince edward, ontario, K0K2T0"
3726,2238,dundas street w,M6R3A9,toronto,ontario,"2238, dundas street w, toronto, ontario, M6R3A9"
3727,95,meridian avenue,P0J1K0,temiskaming shores,ontario,"95, meridian avenue, temiskaming shores, ontario, P0J1K0"
3728,170,brookfield boulevard,N1A2Y4,hagersville,ontario,"170, brookfield boulevard, hagersville, ontario, N1A2Y4"
3729,447,queensway w,N3Y2N4,simcoe,ontario,"447, queensway w, simcoe, ontario, N3Y2N4"
3731,75,parkview road,N0A1H0,hagersville,ontario,"75, parkview road, hagersville, ontario, N0A1H0"
3732,12,gilbertson drive,N3Y4L1,simcoe,ontario,"12, gilbertson drive, simcoe, ontario, N3Y4L1"
3733,,,N1N1N1,dunnville,ontario,"dunnville, ontario, N1N1N1"
3734,7217,gelert road,K0M1S0,haliburton,ontario,"7217, gelert road, haliburton, ontario, K0M1S0"
3738,6,mcpherson street,K0M2K0,minden,ontario,"6, mcpherson street, minden, ontario, K0M2K0"
3740,14,iga road,K0M2K0,minden,ontario,"14, iga road, minden, ontario, K0M2K0"
3741,200,rose glen road,L1A3V6,port hope,ontario,"200, rose glen road, port hope, ontario, L1A3V6"
3742,13628,loyalist parkway prince,K0K2T0,edward,ontario,"13628, loyalist parkway prince, edward, ontario, K0K2T0"
3743,211,guelph street,L7G5B5,halton hills,ontario,"211, guelph street, halton hills, ontario, L7G5B5"
3744,3060,mainway drive,L7M1A3,burlington,ontario,"3060, mainway drive, burlington, ontario, L7M1A3"
3749,3001,hospital gate,L6M0L8,oakville,ontario,"3001, hospital gate, oakville, ontario, L6M0L8"
3757,3350,fairview street,L7N3L5,burlington,ontario,"3350, fairview street, burlington, ontario, L7N3L5"
3758,987,king street e,L8M1C6,hamilton,ontario,"987, king street e, hamilton, ontario, L8M1C6"
3759,125,wentworth street s,L8N2Z1,hamilton,ontario,"125, wentworth street s, hamilton, ontario, L8N2Z1"
3760,45,ellis avenue,L8H4L8,hamilton,ontario,"45, ellis avenue, hamilton, ontario, L8H4L8"
3771,88,maplewood avenue,L8M1W9,hamilton,ontario,"88, maplewood avenue, hamilton, ontario, L8M1W9"
3772,690,main street w,L8S1A4,hamilton,ontario,"690, main street w, hamilton, ontario, L8S1A4"
3778,70,macklin street n,L8S3S1,hamilton,ontario,"70, macklin street n, hamilton, ontario, L8S3S1"
3779,10,george street,L8R2K8,hamilton,ontario,"10, george street, hamilton, ontario, L8R2K8"
3780,195,henry street,N3S5C9,brantford,ontario,"195, henry street, brantford, ontario, N3S5C9"
3781,211,Pritchard Road,L8J0G5,hamilton,ontario,"211, Pritchard Road, hamilton, ontario, L8J0G5"
3784,20,hughson street s,L8N2A1,hamilton,ontario,"20, hughson street s, hamilton, ontario, L8N2A1"
3785,110,king street w,L8P4S6,hamilton,ontario,"110, king street w, hamilton, ontario, L8P4S6"
3786,71,rebecca street,L8R1B6,hamilton,ontario,"71, rebecca street, hamilton, ontario, L8R1B6"
3787,294,elora street s,N0G1Z0,minto,ontario,"294, elora street s, minto, ontario, N0G1Z0"
3788,49,albert street s,N0H2L0,southampton,ontario,"49, albert street s, southampton, ontario, N0H2L0"
3789,75,plains road w,L7T1E8,burlington,ontario,"75, plains road w, burlington, ontario, L7T1E8"
3790,846,2 avenue w,N4K4M5,owen sound,ontario,"846, 2 avenue w, owen sound, ontario, N4K4M5"
3792,700,19 avenue,N4N3S6,hanover,ontario,"700, 19 avenue, hanover, ontario, N4N3S6"
3793,90,7 avenue,N4N1N1,hanover,ontario,"90, 7 avenue, hanover, ontario, N4N1N1"
3794,268,maiden lane,N4X1B7,saint marys,ontario,"268, maiden lane, saint marys, ontario, N4X1B7"
3795,104,suncoast drive,N7A0A7,goderich,ontario,"104, suncoast drive, goderich, ontario, N7A0A7"
3796,1040,oliver road,P7B7A5,thunder bay,ontario,"1040, oliver road, thunder bay, ontario, P7B7A5"
3797,612,mount pleasant road,N3T5L5,brantford,ontario,"612, mount pleasant road, brantford, ontario, N3T5L5"
3798,3589,tooley road,L1E2G9,courtice,ontario,"3589, tooley road, courtice, ontario, L1E2G9"
3799,2,gower street,M4B1E2,toronto,ontario,"2, gower street, toronto, ontario, M4B1E2"
3800,1335,benson street,L1K0W6,oshawa,ontario,"1335, benson street, oshawa, ontario, L1K0W6"
3801,1800,oconnor drive,M4A1W7,toronto,ontario,"1800, oconnor drive, toronto, ontario, M4A1W7"
3802,1,northwestern avenue,M6M2J7,toronto,ontario,"1, northwestern avenue, toronto, ontario, M6M2J7"
3803,1480,erie road s,N0R1G0,essex,ontario,"1480, erie road s, essex, ontario, N0R1G0"
3804,1,pollard drive,N0R1G0,essex,ontario,"1, pollard drive, essex, ontario, N0R1G0"
3805,15,harvest avenue,N4G0E2,tillsonburg,ontario,"15, harvest avenue, tillsonburg, ontario, N4G0E2"
3806,179,north park street,K8P4P1,belleville,ontario,"179, north park street, belleville, ontario, K8P4P1"
3807,1,manor lane,K0L1C0,bancroft,ontario,"1, manor lane, bancroft, ontario, K0L1C0"
3811,9257,goreway drive,L6P0N5,brampton,ontario,"9257, goreway drive, brampton, ontario, L6P0N5"
3812,2045,finch avenue w,M3N1M9,toronto,ontario,"2045, finch avenue w, toronto, ontario, M3N1M9"
3813,2562,eglinton avenue w,M6M1T4,toronto,ontario,"2562, eglinton avenue w, toronto, ontario, M6M1T4"
3814,6130,hazeldean road,K2S2M2,ottawa,ontario,"6130, hazeldean road, ottawa, ontario, K2S2M2"
3815,111,avenue road,M5R3J8,toronto,ontario,"111, avenue road, toronto, ontario, M5R3J8"
3821,379,church street,L6B0T1,markham,ontario,"379, church street, markham, ontario, L6B0T1"
3826,6,barberry court,N5Z3C4,london,ontario,"6, barberry court, london, ontario, N5Z3C4"
3827,4635,queen street,L2E2L7,niagara falls,ontario,"4635, queen street, niagara falls, ontario, L2E2L7"
3828,855,matheson boulevard e,L4W4L6,mississauga,ontario,"855, matheson boulevard e, mississauga, ontario, L4W4L6"
3829,201,11 street e,K6H2Y6,cornwall,ontario,"201, 11 street e, cornwall, ontario, K6H2Y6"
3830,113,scott street,L2N7L2,st catharines,ontario,"113, scott street, st catharines, ontario, L2N7L2"
3831,600,lake street,L2N4J4,st catharines,ontario,"600, lake street, st catharines, ontario, L2N4J4"
3832,343,amherst drive,K7N1X3,amherstview,ontario,"343, amherst drive, amherstview, ontario, K7N1X3"
3834,107,appleblossom drive,L9C7P1,hamilton,ontario,"107, appleblossom drive, hamilton, ontario, L9C7P1"
3835,215,tyrrel avenue,M6G4A9,toronto,ontario,"215, tyrrel avenue, toronto, ontario, M6G4A9"
3836,2411,lawrence avenue e,M1P4X1,toronto,ontario,"2411, lawrence avenue e, toronto, ontario, M1P4X1"
3840,575,west street s,L3V7N6,orillia,ontario,"575, west street s, orillia, ontario, L3V7N6"
3841,1961,cedarhollow boulevard,N5X0K2,london,ontario,"1961, cedarhollow boulevard, london, ontario, N5X0K2"
3842,354,pickerel river road,P0G1J0,killarney,ontario,"354, pickerel river road, killarney, ontario, P0G1J0"
3843,479,hughes street,N0P1M0,dresden,ontario,"479, hughes street, dresden, ontario, N0P1M0"
3844,353,isaac brock drive,L8J2J3,hamilton,ontario,"353, isaac brock drive, hamilton, ontario, L8J2J3"
3845,351,isaac brock drive,L8J1Y1,hamilton,ontario,"351, isaac brock drive, hamilton, ontario, L8J1Y1"
3846,1755,vincent massey drive,K6H5R6,cornwall,ontario,"1755, vincent massey drive, cornwall, ontario, K6H5R6"
3847,2113,gordon street,N1L1G7,guelph,ontario,"2113, gordon street, guelph, ontario, N1L1G7"
3848,73,king street w,L5B1H1,mississauga,ontario,"73, king street w, mississauga, ontario, L5B1H1"
3849,48,wall street,K0B1R0,vankleek hill,ontario,"48, wall street, vankleek hill, ontario, K0B1R0"
3850,1545,vincent massey drive,K6H5R6,cornwall,ontario,"1545, vincent massey drive, cornwall, ontario, K6H5R6"
3851,4151,kilmer drive,L7M5A9,burlington,ontario,"4151, kilmer drive, burlington, ontario, L7M5A9"
3852,25,wellington drive,N0B1S0,elora,ontario,"25, wellington drive, elora, ontario, N0B1S0"
3853,11550,mcnorton street,N8P1T9,windsor,ontario,"11550, mcnorton street, windsor, ontario, N8P1T9"
3854,1,hesperus road,L4J0G9,vaughan,ontario,"1, hesperus road, vaughan, ontario, L4J0G9"
3855,3320,midland avenue,M1V5E6,toronto,ontario,"3320, midland avenue, toronto, ontario, M1V5E6"
3856,325,fiddlers green road,L9G1W9,hamilton,ontario,"325, fiddlers green road, hamilton, ontario, L9G1W9"
3857,110,belsyde street e,N1M1Z5,fergus,ontario,"110, belsyde street e, fergus, ontario, N1M1Z5"
3858,20,fieldgate street,N2M5K3,kitchener,ontario,"20, fieldgate street, kitchener, ontario, N2M5K3"
3859,7199,gelert road,K0M1S0,haliburton,ontario,"7199, gelert road, haliburton, ontario, K0M1S0"
3860,41,capulet walk,N6H5W4,london,ontario,"41, capulet walk, london, ontario, N6H5W4"
3861,20,reichert drive,N2P0G9,kitchener,ontario,"20, reichert drive, kitchener, ontario, N2P0G9"
3862,255,russell street,L4R5L6,midland,ontario,"255, russell street, midland, ontario, L4R5L6"
3863,10,nadolny sachs private,K2A4G7,ottawa,ontario,"10, nadolny sachs private, ottawa, ontario, K2A4G7"
3864,590,oshawa boulevard n,L1G5T9,oshawa,ontario,"590, oshawa boulevard n, oshawa, ontario, L1G5T9"
